run_number,dependency,repository,commit_sha,workflow_id,workflow_conclusion,failure_type,stage,validation_status,matched_pattern,log_file,metadata_file,timestamp
107108445307,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108445307.log,metadata/F3/107108445307.json,2026-09-23T08:44:44Z
107108445346,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108445346.log,metadata/F3/107108445346.json,2026-09-23T08:44:39Z
107108445289,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108445289.log,metadata/F3/107108445289.json,2026-09-23T08:44:37Z
107108445344,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108445344.log,metadata/F3/107108445344.json,2026-09-23T08:44:47Z
107108445296,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108445296.log,metadata/F3/107108445296.json,2026-09-23T08:44:19Z
107108445268,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108445268.log,metadata/F3/107108445268.json,2026-09-23T08:44:30Z
107108445262,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108445262.log,metadata/F3/107108445262.json,2026-09-23T08:44:27Z
107108445316,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108445316.log,metadata/F3/107108445316.json,2026-09-23T08:43:47Z
107108445355,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108445355.log,metadata/F3/107108445355.json,2026-09-23T08:44:43Z
107108445349,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108445349.log,metadata/F3/107108445349.json,2026-09-23T08:44:51Z
107108445405,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108445405.log,metadata/F3/107108445405.json,2026-09-23T08:44:49Z
107108445386,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108445386.log,metadata/F3/107108445386.json,2026-09-23T08:44:42Z
107108445388,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108445388.log,metadata/F3/107108445388.json,2026-09-23T08:44:43Z
107108445354,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108445354.log,metadata/F3/107108445354.json,2026-09-23T08:44:21Z
107108445384,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108445384.log,metadata/F3/107108445384.json,2026-09-23T08:44:46Z
107108445430,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108445430.log,metadata/F3/107108445430.json,2026-09-23T08:44:53Z
107108445514,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108445514.log,metadata/F3/107108445514.json,2026-09-23T08:44:49Z
107108450729,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108450729.log,metadata/F3/107108450729.json,2026-09-23T08:45:07Z
107108450782,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108450782.log,metadata/F3/107108450782.json,2026-09-23T08:45:12Z
107108450784,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108450784.log,metadata/F3/107108450784.json,2026-09-23T08:45:02Z
107108450721,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108450721.log,metadata/F3/107108450721.json,2026-09-23T08:45:21Z
107108450816,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108450816.log,metadata/F3/107108450816.json,2026-09-23T08:45:02Z
107108450694,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108450694.log,metadata/F3/107108450694.json,2026-09-23T08:44:13Z
107108450752,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108450752.log,metadata/F3/107108450752.json,2026-09-23T08:45:17Z
107108450888,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108450888.log,metadata/F3/107108450888.json,2026-09-23T08:45:16Z
107108450889,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108450889.log,metadata/F3/107108450889.json,2026-09-23T08:44:56Z
107108450896,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108450896.log,metadata/F3/107108450896.json,2026-09-23T08:44:54Z
107108450893,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108450893.log,metadata/F3/107108450893.json,2026-09-23T08:45:17Z
107108450812,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108450812.log,metadata/F3/107108450812.json,2026-09-23T08:45:16Z
107108450797,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108450797.log,metadata/F3/107108450797.json,2026-09-23T08:45:03Z
107108450868,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108450868.log,metadata/F3/107108450868.json,2026-09-23T08:45:05Z
107108450871,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108450871.log,metadata/F3/107108450871.json,2026-09-23T08:44:59Z
107108450749,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108450749.log,metadata/F3/107108450749.json,2026-09-23T08:45:15Z
107108450913,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108450913.log,metadata/F3/107108450913.json,2026-09-23T08:45:14Z
107108450922,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108450922.log,metadata/F3/107108450922.json,2026-09-23T08:44:55Z
107108450902,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108450902.log,metadata/F3/107108450902.json,2026-09-23T08:45:05Z
107108450900,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108450900.log,metadata/F3/107108450900.json,2026-09-23T08:45:06Z
107108450943,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108450943.log,metadata/F3/107108450943.json,2026-09-23T08:44:58Z
107108450923,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108450923.log,metadata/F3/107108450923.json,2026-09-23T08:45:03Z
107108450940,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108450940.log,metadata/F3/107108450940.json,2026-09-23T08:45:18Z
107108450945,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108450945.log,metadata/F3/107108450945.json,2026-09-23T08:44:55Z
107108450937,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108450937.log,metadata/F3/107108450937.json,2026-09-23T08:45:24Z
107108450929,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108450929.log,metadata/F3/107108450929.json,2026-09-23T08:45:19Z
107108451003,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108451003.log,metadata/F3/107108451003.json,2026-09-23T08:45:07Z
107108450983,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108450983.log,metadata/F3/107108450983.json,2026-09-23T08:44:58Z
107108451014,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108451014.log,metadata/F3/107108451014.json,2026-09-23T08:44:55Z
107108450967,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108450967.log,metadata/F3/107108450967.json,2026-09-23T08:45:01Z
107108450984,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108450984.log,metadata/F3/107108450984.json,2026-09-23T08:45:21Z
107108451004,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108451004.log,metadata/F3/107108451004.json,2026-09-23T08:45:01Z
107108451019,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451019.log,metadata/F3/107108451019.json,2026-09-23T08:45:27Z
107108451020,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451020.log,metadata/F3/107108451020.json,2026-09-23T08:45:05Z
107108451016,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451016.log,metadata/F3/107108451016.json,2026-09-23T08:45:13Z
107108451068,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108451068.log,metadata/F3/107108451068.json,2026-09-23T08:45:16Z
107108451069,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451069.log,metadata/F3/107108451069.json,2026-09-23T08:45:12Z
107108451055,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108451055.log,metadata/F3/107108451055.json,2026-09-23T08:45:13Z
107108451045,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108451045.log,metadata/F3/107108451045.json,2026-09-23T08:45:26Z
107108451033,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451033.log,metadata/F3/107108451033.json,2026-09-23T08:44:53Z
107108451062,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108451062.log,metadata/F3/107108451062.json,2026-09-23T08:45:17Z
107108451074,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108451074.log,metadata/F3/107108451074.json,2026-09-23T08:45:05Z
107108451071,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108451071.log,metadata/F3/107108451071.json,2026-09-23T08:45:26Z
107108451122,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451122.log,metadata/F3/107108451122.json,2026-09-23T08:45:14Z
107108451112,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108451112.log,metadata/F3/107108451112.json,2026-09-23T08:44:52Z
107108451095,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108451095.log,metadata/F3/107108451095.json,2026-09-23T08:44:52Z
107108451086,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108451086.log,metadata/F3/107108451086.json,2026-09-23T08:45:10Z
107108451080,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108451080.log,metadata/F3/107108451080.json,2026-09-23T08:44:42Z
107108451152,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108451152.log,metadata/F3/107108451152.json,2026-09-23T08:45:26Z
107108451125,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108451125.log,metadata/F3/107108451125.json,2026-09-23T08:45:04Z
107108451136,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451136.log,metadata/F3/107108451136.json,2026-09-23T08:45:06Z
107108451083,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108451083.log,metadata/F3/107108451083.json,2026-09-23T08:45:00Z
107108451144,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108451144.log,metadata/F3/107108451144.json,2026-09-23T08:45:26Z
107108451105,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108451105.log,metadata/F3/107108451105.json,2026-09-23T08:45:11Z
107108451174,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451174.log,metadata/F3/107108451174.json,2026-09-23T08:44:42Z
107108451160,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451160.log,metadata/F3/107108451160.json,2026-09-23T08:46:03Z
107108451177,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108451177.log,metadata/F3/107108451177.json,2026-09-23T08:45:29Z
107108451180,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451180.log,metadata/F3/107108451180.json,2026-09-23T08:45:06Z
107108451210,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108451210.log,metadata/F3/107108451210.json,2026-09-23T08:44:59Z
107108451259,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108451259.log,metadata/F3/107108451259.json,2026-09-23T08:45:26Z
107108458583,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108458583.log,metadata/F3/107108458583.json,2026-09-23T08:45:52Z
107108451216,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108451216.log,metadata/F3/107108451216.json,2026-09-23T08:45:56Z
107108451232,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108451232.log,metadata/F3/107108451232.json,2026-09-23T08:45:27Z
107108451283,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108451283.log,metadata/F3/107108451283.json,2026-09-23T08:44:56Z
107108451248,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108451248.log,metadata/F3/107108451248.json,2026-09-23T08:45:21Z
107108458597,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108458597.log,metadata/F3/107108458597.json,2026-09-23T08:45:35Z
107108458620,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108458620.log,metadata/F3/107108458620.json,2026-09-23T08:45:50Z
107108458602,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458602.log,metadata/F3/107108458602.json,2026-09-23T08:45:37Z
107108458751,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108458751.log,metadata/F3/107108458751.json,2026-09-23T08:45:36Z
107108458750,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108458750.log,metadata/F3/107108458750.json,2026-09-23T08:45:14Z
107108458692,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108458692.log,metadata/F3/107108458692.json,2026-09-23T08:45:43Z
107108458691,TypeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,TypeError,logs/F3/107108458691.log,metadata/F3/107108458691.json,2026-09-23T08:45:46Z
107108458674,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108458674.log,metadata/F3/107108458674.json,2026-09-23T08:45:54Z
107108458719,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108458719.log,metadata/F3/107108458719.json,2026-09-23T08:46:01Z
107108458680,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108458680.log,metadata/F3/107108458680.json,2026-09-23T08:45:50Z
107108458794,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108458794.log,metadata/F3/107108458794.json,2026-09-23T08:45:38Z
107108458731,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458731.log,metadata/F3/107108458731.json,2026-09-23T08:45:47Z
107108458638,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108458638.log,metadata/F3/107108458638.json,2026-09-23T08:45:37Z
107108458787,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108458787.log,metadata/F3/107108458787.json,2026-09-23T08:45:47Z
107108458769,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108458769.log,metadata/F3/107108458769.json,2026-09-23T08:45:49Z
107108458840,IndexError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,IndexError,logs/F3/107108458840.log,metadata/F3/107108458840.json,2026-09-23T08:45:41Z
107108458828,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458828.log,metadata/F3/107108458828.json,2026-09-23T08:45:32Z
107108458827,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108458827.log,metadata/F3/107108458827.json,2026-09-23T08:45:23Z
107108458802,FileNotFoundError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,FileNotFoundError,logs/F3/107108458802.log,metadata/F3/107108458802.json,2026-09-23T08:45:46Z
107108458804,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458804.log,metadata/F3/107108458804.json,2026-09-23T08:45:30Z
107108458808,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458808.log,metadata/F3/107108458808.json,2026-09-23T08:45:36Z
107108458841,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108458841.log,metadata/F3/107108458841.json,2026-09-23T08:45:55Z
107108458810,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108458810.log,metadata/F3/107108458810.json,2026-09-23T08:45:38Z
107108458815,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458815.log,metadata/F3/107108458815.json,2026-09-23T08:45:51Z
107108458775,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108458775.log,metadata/F3/107108458775.json,2026-09-23T08:45:38Z
107108458842,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108458842.log,metadata/F3/107108458842.json,2026-09-23T08:45:49Z
107108458847,AttributeError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AttributeError,logs/F3/107108458847.log,metadata/F3/107108458847.json,2026-09-23T08:46:03Z
107108458878,ZeroDivisionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ZeroDivisionError,logs/F3/107108458878.log,metadata/F3/107108458878.json,2026-09-23T08:45:14Z
107108458856,KeyError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,KeyError,logs/F3/107108458856.log,metadata/F3/107108458856.json,2026-09-23T08:45:18Z
107108458879,ValueError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,ValueError,logs/F3/107108458879.log,metadata/F3/107108458879.json,2026-09-23T08:45:41Z
107108458884,AssertionError,DhruvHegde/log-generation,dfcb6f158e4bd8054252a4da5d0a9edc2ab15d57,f3_test.yml,failure,F3,test,failure,AssertionError,logs/F3/107108458884.log,metadata/F3/107108458884.json,2026-09-23T08:45:41Z
